dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
81,2020-04-21,D,0,22,0,,,,,,,,,,,,
81,2020-04-21,E,2,47,2,,,,,,,,,,,,
82,2020-04-21,0,0,113,0,0,0,58,55,0,0,,,,,,
82,2020-04-21,A,0,14,0,,,,,,,,,,,,
82,2020-04-21,B,0,42,0,,,,,,,,,,,,
82,2020-04-21,C,0,26,0,,,,,,,,,,,,
82,2020-04-21,D,0,13,0,,,,,,,,,,,,
82,2020-04-21,E,0,18,0,,,,,,,,,,,,
83,2020-04-21,0,34,391,26,20,14,213,178,16,10,26,267,11,15,121,146
83,2020-04-21,A,0,39,0,,,,,,,0,42,,,,
83,2020-04-21,B,13,114,9,,,,,,,13,85,,,,
83,2020-04-21,C,10,98,7,,,,,,,5,54,,,,
83,2020-04-21,D,7,43,6,,,,,,,4,26,,,,
83,2020-04-21,E,4,97,4,,,,,,,4,58,,,,
84,2020-04-21,0,7,255,5,4,3,132,123,3,2,0,22,0,0,13,9
84,2020-04-21,A,0,20,0,,,,,,,0,2,,,,
84,2020-04-21,B,1,86,0,,,,,,,0,11,,,,
84,2020-04-21,C,1,60,1,,,,,,,0,6,,,,
84,2020-04-21,D,3,30,2,,,,,,,,,,,,
84,2020-04-21,E,2,59,2,,,,,,,0,3,,,,
85,2020-04-21,0,5,231,2,2,3,128,103,1,1,,,,,,
85,2020-04-21,A,0,15,0,,,,,,,,,,,,
85,2020-04-21,B,3,74,1,,,,,,,,,,,,
85,2020-04-21,C,1,49,1,,,,,,,,,,,,
85,2020-04-21,D,1,34,0,,,,,,,,,,,,
85,2020-04-21,E,0,59,0,,,,,,,,,,,,
86,2020-04-21,0,13,155,1,6,7,85,70,0,1,,,,,,
86,2020-04-21,A,0,16,0,,,,,,,,,,,,
86,2020-04-21,B,5,51,0,,,,,,,,,,,,
86,2020-04-21,C,3,38,0,,,,,,,,,,,,
86,2020-04-21,D,3,17,0,,,,,,,,,,,,
86,2020-04-21,E,2,33,1,,,,,,,,,,,,
87,2020-04-21,0,10,205,4,4,6,104,101,1,3,5,86,4,1,38,48
87,2020-04-21,A,0,17,0,,,,,,,0,12,,,,
87,2020-04-21,B,4,67,2,,,,,,,4,40,,,,
87,2020-04-21,C,5,45,1,,,,,,,0,19,,,,
87,2020-04-21,D,0,21,0,,,,,,,1,3,,,,
87,2020-04-21,E,1,55,1,,,,,,,0,12,,,,
88,2020-04-21,0,14,183,6,5,9,96,87,3,3,,,,,,
88,2020-04-21,A,0,21,0,,,,,,,,,,,,
88,2020-04-21,B,3,62,0,,,,,,,,,,,,
88,2020-04-21,C,4,43,2,,,,,,,,,,,,
88,2020-04-21,D,1,20,0,,,,,,,,,,,,
88,2020-04-21,E,6,37,4,,,,,,,,,,,,
89,2020-04-21,0,14,185,4,3,11,97,88,1,3,12,50,9,3,25,25
89,2020-04-21,A,0,29,0,,,,,,,1,7,,,,
89,2020-04-21,B,5,59,0,,,,,,,8,23,,,,
89,2020-04-21,C,6,50,1,,,,,,,3,12,,,,
89,2020-04-21,D,0,26,0,,,,,,,0,5,,,,
89,2020-04-21,E,3,21,3,,,,,,,0,3,,,,
90,2020-04-21,0,4,95,2,1,3,44,51,0,2,,,,,,
90,2020-04-21,A,0,4,0,,,,,,,,,,,,
90,2020-04-21,B,1,26,0,,,,,,,,,,,,
90,2020-04-21,C,0,19,0,,,,,,,,,,,,
90,2020-04-21,D,2,20,1,,,,,,,,,,,,
90,2020-04-21,E,1,26,1,,,,,,,,,,,,
91,2020-04-21,0,34,310,8,10,24,153,157,2,6,4,78,0,4,27,51
91,2020-04-21,A,0,27,0,,,,,,,1,12,,,,
91,2020-04-21,B,15,135,1,,,,,,,1,27,,,,
91,2020-04-21,C,9,77,2,,,,,,,0,18,,,,
91,2020-04-21,D,3,23,1,,,,,,,2,5,,,,
91,2020-04-21,E,7,48,4,,,,,,,0,16,,,,
92,2020-04-21,0,44,488,7,19,25,263,225,3,4,,,,,,
92,2020-04-21,A,1,99,0,,,,,,,,,,,,
92,2020-04-21,B,14,179,0,,,,,,,,,,,,
92,2020-04-21,C,18,113,3,,,,,,,,,,,,
92,2020-04-21,D,3,34,0,,,,,,,,,,,,
92,2020-04-21,E,8,63,4,,,,,,,,,,,,
93,2020-04-21,0,51,532,12,32,19,300,232,9,3,,,,,,
93,2020-04-21,A,0,74,0,,,,,,,,,,,,
93,2020-04-21,B,22,231,1,,,,,,,,,,,,
93,2020-04-21,C,15,127,2,,,,,,,,,,,,
93,2020-04-21,D,7,42,4,,,,,,,,,,,,
93,2020-04-21,E,7,57,5,,,,,,,,,,,,
94,2020-04-21,0,70,596,25,31,39,307,289,13,12,,,,,,
94,2020-04-21,A,0,91,0,,,,,,,,,,,,
94,2020-04-21,B,22,221,4,,,,,,,,,,,,
94,2020-04-21,C,34,173,12,,,,,,,,,,,,
94,2020-04-21,D,5,46,2,,,,,,,,,,,,
94,2020-04-21,E,9,65,7,,,,,,,,,,,,
95,2020-04-21,0,102,529,19,30,72,264,265,12,7,16,166,9,7,66,100
95,2020-04-21,A,1,91,0,,,,,,,2,33,,,,
95,2020-04-21,B,47,206,2,,,,,,,13,70,,,,
95,2020-04-21,C,38,139,4,,,,,,,1,32,,,,
95,2020-04-21,D,8,34,6,,,,,,,0,21,,,,
95,2020-04-21,E,8,59,7,,,,,,,0,10,,,,
971,2020-04-21,0,6,168,3,3,3,70,98,1,2,,,,,,
971,2020-04-21,A,1,21,1,,,,,,,,,,,,
971,2020-04-21,B,3,69,1,,,,,,,,,,,,
971,2020-04-21,C,0,33,0,,,,,,,,,,,,
971,2020-04-21,D,1,25,0,,,,,,,,,,,,
971,2020-04-21,E,1,20,1,,,,,,,,,,,,
972,2020-04-21,0,,,,,,,,,,0,89,0,0,29,60
972,2020-04-21,A,,,,,,,,,,0,12,,,,
972,2020-04-21,B,,,,,,,,,,0,27,,,,
972,2020-04-21,C,,,,,,,,,,0,18,,,,
972,2020-04-21,D,,,,,,,,,,0,8,,,,
972,2020-04-21,E,,,,,,,,,,0,24,,,,
973,2020-04-21,0,,,,,,,,,,,,,,,
973,2020-04-21,A,,,,,,,,,,,,,,,
973,2020-04-21,B,,,,,,,,,,,,,,,
973,2020-04-21,C,,,,,,,,,,,,,,,
973,2020-04-21,D,,,,,,,,,,,,,,,
973,2020-04-21,E,,,,,,,,,,,,,,,
974,2020-04-21,0,1,310,1,1,0,152,158,1,0,,,,,,
974,2020-04-21,A,0,45,0,,,,,,,,,,,,
974,2020-04-21,B,1,98,1,,,,,,,,,,,,
974,2020-04-21,C,0,81,0,,,,,,,,,,,,
974,2020-04-21,D,0,41,0,,,,,,,,,,,,
974,2020-04-21,E,0,45,0,,,,,,,,,,,,
976,2020-04-21,0,13,99,6,9,4,49,50,2,4,,,,,,
976,2020-04-21,A,0,31,0,,,,,,,,,,,,
976,2020-04-21,B,5,45,1,,,,,,,,,,,,
976,2020-04-21,C,6,15,3,,,,,,,,,,,,
976,2020-04-21,D,0,5,0,,,,,,,,,,,,
976,2020-04-21,E,2,3,2,,,,,,,,,,,,
01,2020-04-22,0,9,187,4,3,6,93,94,1,3,,,,,,
01,2020-04-22,A,0,23,0,,,,,,,,,,,,
01,2020-04-22,B,2,70,0,,,,,,,,,,,,
01,2020-04-22,C,6,57,3,,,,,,,,,,,,
01,2020-04-22,D,1,15,1,,,,,,,,,,,,
01,2020-04-22,E,0,22,0,,,,,,,,,,,,
02,2020-04-22,0,43,288,20,16,27,160,128,7,13,4,125,1,3,54,71
02,2020-04-22,A,0,48,0,,,,,,,0,22,,,,
02,2020-04-22,B,10,90,1,,,,,,,1,50,,,,
02,2020-04-22,C,14,79,6,,,,,,,1,24,,,,
02,2020-04-22,D,4,23,3,,,,,,,0,10,,,,
02,2020-04-22,E,15,48,10,,,,,,,2,19,,,,
03,2020-04-22,0,7,106,5,1,6,50,56,0,5,,,,,,
03,2020-04-22,A,0,11,0,,,,,,,,,,,,
03,2020-04-22,B,3,33,1,,,,,,,,,,,,
03,2020-04-22,C,0,23,0,,,,,,,,,,,,
03,2020-04-22,D,1,9,1,,,,,,,,,,,,
03,2020-04-22,E,3,30,3,,,,,,,,,,,,
04,2020-04-22,0,3,125,1,3,0,61,64,1,0,,,,,,
04,2020-04-22,A,0,14,0,,,,,,,,,,,,
04,2020-04-22,B,2,46,1,,,,,,,,,,,,
04,2020-04-22,C,0,25,0,,,,,,,,,,,,
04,2020-04-22,D,1,13,0,,,,,,,,,,,,
04,2020-04-22,E,0,27,0,,,,,,,,,,,,
05,2020-04-22,0,8,92,2,2,6,39,53,0,2,,,,,,
05,2020-04-22,A,0,6,0,,,,,,,,,,,,
05,2020-04-22,B,3,39,0,,,,,,,,,,,,
05,2020-04-22,C,2,21,0,,,,,,,,,,,,
05,2020-04-22,D,1,12,0,,,,,,,,,,,,
05,2020-04-22,E,2,14,2,,,,,,,,,,,,
06,2020-04-22,0,59,532,22,18,41,238,294,10,12,18,165,5,13,74,91
06,2020-04-22,A,0,60,0,,,,,,,2,17,,,,
06,2020-04-22,B,16,150,1,,,,,,,7,53,,,,
06,2020-04-22,C,27,154,6,,,,,,,6,37,,,,
06,2020-04-22,D,2,51,2,,,,,,,1,18,,,,
06,2020-04-22,E,14,117,13,,,,,,,2,40,,,,
07,2020-04-22,0,6,100,2,1,5,42,58,1,1,,,,,,
07,2020-04-22,A,0,7,0,,,,,,,,,,,,
07,2020-04-22,B,4,35,1,,,,,,,,,,,,
07,2020-04-22,C,1,25,0,,,,,,,,,,,,
07,2020-04-22,D,0,11,0,,,,,,,,,,,,
07,2020-04-22,E,1,22,1,,,,,,,,,,,,
08,2020-04-22,0,4,138,3,0,4,73,65,0,3,,,,,,
08,2020-04-22,A,0,20,0,,,,,,,,,,,,
08,2020-04-22,B,1,49,1,,,,,,,,,,,,
08,2020-04-22,C,1,25,0,,,,,,,,,,,,
08,2020-04-22,D,1,17,1,,,,,,,,,,,,
08,2020-04-22,E,1,27,1,,,,,,,,,,,,
09,2020-04-22,0,0,4,0,0,0,3,1,0,0,,,,,,
09,2020-04-22,A,,,,,,,,,,,,,,,
09,2020-04-22,B,0,1,0,,,,,,,,,,,,
09,2020-04-22,C,0,2,0,,,,,,,,,,,,
09,2020-04-22,D,0,1,0,,,,,,,,,,,,
09,2020-04-22,E,,,,,,,,,,,,,,,
10,2020-04-22,0,7,114,5,3,4,54,60,3,2,2,68,1,1,32,36
10,2020-04-22,A,0,9,0,,,,,,,0,11,,,,
10,2020-04-22,B,2,35,1,,,,,,,2,40,,,,
10,2020-04-22,C,3,28,2,,,,,,,0,9,,,,
10,2020-04-22,D,1,14,1,,,,,,,0,4,,,,
10,2020-04-22,E,1,28,1,,,,,,,0,4,,,,
11,2020-04-22,0,1,170,0,0,1,78,92,0,0,,,,,,
11,2020-04-22,A,0,15,0,,,,,,,,,,,,
11,2020-04-22,B,1,62,0,,,,,,,,,,,,
11,2020-04-22,C,0,42,0,,,,,,,,,,,,
11,2020-04-22,D,0,16,0,,,,,,,,,,,,
11,2020-04-22,E,0,35,0,,,,,,,,,,,,
12,2020-04-22,0,0,84,0,0,0,46,38,0,0,,,,,,
12,2020-04-22,A,0,8,0,,,,,,,,,,,,
12,2020-04-22,B,0,27,0,,,,,,,,,,,,
12,2020-04-22,C,0,22,0,,,,,,,,,,,,
12,2020-04-22,D,0,6,0,,,,,,,,,,,,
12,2020-04-22,E,0,21,0,,,,,,,,,,,,
13,2020-04-22,0,27,788,18,12,15,420,368,8,10,7,146,4,3,51,95
13,2020-04-22,A,0,111,0,,,,,,,1,28,,,,
13,2020-04-22,B,8,301,1,,,,,,,5,53,,,,
13,2020-04-22,C,4,176,3,,,,,,,1,31,,,,
13,2020-04-22,D,4,69,3,,,,,,,0,11,,,,
13,2020-04-22,E,11,131,11,,,,,,,0,23,,,,
14,2020-04-22,0,16,292,10,7,9,149,143,5,5,8,154,2,6,63,91
14,2020-04-22,A,0,51,0,,,,,,,0,25,,,,
14,2020-04-22,B,7,94,3,,,,,,,3,74,,,,
14,2020-04-22,C,2,52,2,,,,,,,2,25,,,,
14,2020-04-22,D,2,40,1,,,,,,,3,15,,,,
14,2020-04-22,E,5,55,4,,,,,,,0,15,,,,
15,2020-04-22,0,4,49,3,4,0,26,23,3,0,,,,,,
15,2020-04-22,A,0,4,0,,,,,,,,,,,,
15,2020-04-22,B,2,16,2,,,,,,,,,,,,
15,2020-04-22,C,1,12,0,,,,,,,,,,,,
15,2020-04-22,D,0,2,0,,,,,,,,,,,,
15,2020-04-22,E,1,15,1,,,,,,,,,,,,
16,2020-04-22,0,6,170,0,3,3,94,76,0,0,,,,,,
16,2020-04-22,A,0,16,0,,,,,,,,,,,,
16,2020-04-22,B,1,47,0,,,,,,,,,,,,
16,2020-04-22,C,2,49,0,,,,,,,,,,,,
16,2020-04-22,D,2,19,0,,,,,,,,,,,,
16,2020-04-22,E,1,39,0,,,,,,,,,,,,
17,2020-04-22,0,13,301,3,8,5,157,144,2,1,2,20,1,1,10,10
17,2020-04-22,A,0,26,0,,,,,,,2,5,,,,
17,2020-04-22,B,5,85,0,,,,,,,0,7,,,,
17,2020-04-22,C,2,68,0,,,,,,,0,1,,,,
17,2020-04-22,D,2,41,0,,,,,,,0,2,,,,
17,2020-04-22,E,4,81,3,,,,,,,0,5,,,,
18,2020-04-22,0,43,117,0,10,33,45,72,0,0,6,73,4,2,41,32
18,2020-04-22,A,0,5,0,,,,,,,0,5,,,,
18,2020-04-22,B,22,43,0,,,,,,,5,45,,,,
18,2020-04-22,C,17,33,0,,,,,,,1,15,,,,
18,2020-04-22,D,3,11,0,,,,,,,0,4,,,,
18,2020-04-22,E,1,25,0,,,,,,,0,4,,,,
19,2020-04-22,0,2,129,1,0,2,78,51,0,1,,,,,,
19,2020-04-22,A,0,4,0,,,,,,,,,,,,
19,2020-04-22,B,1,44,0,,,,,,,,,,,,
19,2020-04-22,C,0,25,0,,,,,,,,,,,,
19,2020-04-22,D,1,16,1,,,,,,,,,,,,
19,2020-04-22,E,0,40,0,,,,,,,,,,,,
21,2020-04-22,0,15,159,2,7,8,90,69,2,0,3,43,1,2,18,25
21,2020-04-22,A,1,18,0,,,,,,,0,7,,,,
21,2020-04-22,B,7,60,0,,,,,,,1,17,,,,
21,2020-04-22,C,4,37,0,,,,,,,1,5,,,,
21,2020-04-22,D,2,16,1,,,,,,,0,7,,,,
21,2020-04-22,E,1,28,1,,,,,,,1,7,,,,
22,2020-04-22,0,9,183,9,2,7,104,79,2,7,,,,,,
22,2020-04-22,A,0,29,0,,,,,,,,,,,,
22,2020-04-22,B,1,49,1,,,,,,,,,,,,
22,2020-04-22,C,1,29,1,,,,,,,,,,,,
22,2020-04-22,D,0,22,0,,,,,,,,,,,,
22,2020-04-22,E,7,54,7,,,,,,,,,,,,
23,2020-04-22,0,0,53,0,0,0,25,28,0,0,,,,,,
23,2020-04-22,A,0,3,0,,,,,,,,,,,,
23,2020-04-22,B,0,19,0,,,,,,,,,,,,
23,2020-04-22,C,0,20,0,,,,,,,,,,,,
23,2020-04-22,D,0,6,0,,,,,,,,,,,,
23,2020-04-22,E,0,5,0,,,,,,,,,,,,
24,2020-04-22,0,8,219,7,5,3,71,148,5,2,,,,,,
24,2020-04-22,A,1,8,1,,,,,,,,,,,,
24,2020-04-22,B,2,84,2,,,,,,,,,,,,
24,2020-04-22,C,2,66,1,,,,,,,,,,,,
24,2020-04-22,D,0,16,0,,,,,,,,,,,,
24,2020-04-22,E,3,45,3,,,,,,,,,,,,
25,2020-04-22,0,19,162,9,10,9,88,74,5,4,4,70,0,4,29,41
25,2020-04-22,A,2,39,0,,,,,,,0,7,,,,
25,2020-04-22,B,3,47,2,,,,,,,1,32,,,,
25,2020-04-22,C,5,26,1,,,,,,,2,15,,,,
25,2020-04-22,D,3,20,3,,,,,,,1,7,,,,
25,2020-04-22,E,6,30,3,,,,,,,0,6,,,,
26,2020-04-22,0,9,190,2,4,5,102,88,1,1,,,,,,
26,2020-04-22,A,0,37,0,,,,,,,,,,,,
26,2020-04-22,B,2,56,0,,,,,,,,,,,,
26,2020-04-22,C,6,40,1,,,,,,,,,,,,
26,2020-04-22,D,0,16,0,,,,,,,,,,,,
26,2020-04-22,E,1,41,1,,,,,,,,,,,,
27,2020-04-22,0,5,108,2,2,3,59,49,1,1,,,,,,
27,2020-04-22,A,0,12,0,,,,,,,,,,,,
27,2020-04-22,B,3,48,1,,,,,,,,,,,,
27,2020-04-22,C,2,32,1,,,,,,,,,,,,
27,2020-04-22,D,0,9,0,,,,,,,,,,,,
27,2020-04-22,E,0,7,0,,,,,,,,,,,,
28,2020-04-22,0,8,210,3,5,3,123,87,1,2,,,,,,
28,2020-04-22,A,0,15,0,,,,,,,,,,,,
28,2020-04-22,B,2,81,0,,,,,,,,,,,,
28,2020-04-22,C,4,54,2,,,,,,,,,,,,
28,2020-04-22,D,0,25,0,,,,,,,,,,,,
28,2020-04-22,E,2,35,1,,,,,,,,,,,,
29,2020-04-22,0,7,378,3,4,3,192,186,2,1,2,92,1,1,29,63
29,2020-04-22,A,0,54,0,,,,,,,0,10,,,,
29,2020-04-22,B,1,126,1,,,,,,,2,46,,,,
29,2020-04-22,C,1,84,0,,,,,,,0,18,,,,
29,2020-04-22,D,2,38,2,,,,,,,0,7,,,,
29,2020-04-22,E,3,76,0,,,,,,,0,11,,,,
2A,2020-04-22,0,1,46,1,0,1,31,15,0,1,7,23,1,6,10,13
2A,2020-04-22,A,0,3,0,,,,,,,0,2,,,,
2A,2020-04-22,B,0,16,0,,,,,,,1,7,,,,
2A,2020-04-22,C,0,15,0,,,,,,,5,11,,,,
2A,2020-04-22,D,0,6,0,,,,,,,0,1,,,,
2A,2020-04-22,E,1,6,1,,,,,,,1,2,,,,
2B,2020-04-22,0,30,74,30,15,15,38,36,15,15,,,,,,
2B,2020-04-22,A,1,4,1,,,,,,,,,,,,
2B,2020-04-22,B,14,33,14,,,,,,,,,,,,
2B,2020-04-22,C,13,18,13,,,,,,,,,,,,
2B,2020-04-22,D,2,10,2,,,,,,,,,,,,
2B,2020-04-22,E,0,9,0,,,,,,,,,,,,
30,2020-04-22,0,9,302,1,2,7,148,154,0,1,6,44,2,4,18,26
30,2020-04-22,A,0,31,0,,,,,,,0,4,,,,
30,2020-04-22,B,2,90,0,,,,,,,6,23,,,,
30,2020-04-22,C,3,68,0,,,,,,,0,8,,,,
30,2020-04-22,D,1,45,0,,,,,,,0,4,,,,
30,2020-04-22,E,3,68,1,,,,,,,0,5,,,,
31,2020-04-22,0,27,441,16,15,12,218,223,11,5,13,91,3,10,37,54
31,2020-04-22,A,1,56,0,,,,,,,3,14,,,,
31,2020-04-22,B,10,157,6,,,,,,,7,36,,,,
31,2020-04-22,C,9,108,4,,,,,,,2,21,,,,
31,2020-04-22,D,3,46,2,,,,,,,1,5,,,,
31,2020-04-22,E,4,74,4,,,,,,,0,15,,,,
32,2020-04-22,0,5,53,5,4,1,33,20,4,1,,,,,,
32,2020-04-22,A,0,2,0,,,,,,,,,,,,
32,2020-04-22,B,1,13,1,,,,,,,,,,,,
32,2020-04-22,C,3,17,3,,,,,,,,,,,,
32,2020-04-22,D,0,7,0,,,,,,,,,,,,
32,2020-04-22,E,1,14,1,,,,,,,,,,,,
33,2020-04-22,0,36,576,25,18,18,289,287,13,12,26,443,11,15,178,265
33,2020-04-22,A,0,75,0,,,,,,,4,62,,,,
33,2020-04-22,B,9,183,7,,,,,,,14,177,,,,
33,2020-04-22,C,9,122,5,,,,,,,4,100,,,,
33,2020-04-22,D,7,63,3,,,,,,,1,27,,,,
33,2020-04-22,E,11,133,10,,,,,,,3,77,,,,
34,2020-04-22,0,15,481,3,2,13,239,242,0,3,1,74,1,0,28,46
34,2020-04-22,A,5,53,1,,,,,,,0,17,,,,
34,2020-04-22,B,5,171,0,,,,,,,1,29,,,,
34,2020-04-22,C,5,114,2,,,,,,,0,16,,,,
34,2020-04-22,D,0,67,0,,,,,,,0,8,,,,
34,2020-04-22,E,0,76,0,,,,,,,0,4,,,,
35,2020-04-22,0,10,405,7,7,3,215,190,4,3,8,87,2,6,30,57
35,2020-04-22,A,0,75,0,,,,,,,0,5,,,,
35,2020-04-22,B,1,132,0,,,,,,,7,41,,,,
35,2020-04-22,C,3,79,2,,,,,,,0,16,,,,
35,2020-04-22,D,2,49,1,,,,,,,0,3,,,,
35,2020-04-22,E,4,70,4,,,,,,,1,22,,,,
36,2020-04-22,0,1,55,0,0,1,25,30,0,0,,,,,,
36,2020-04-22,A,0,5,0,,,,,,,,,,,,
36,2020-04-22,B,1,16,0,,,,,,,,,,,,
36,2020-04-22,C,0,10,0,,,,,,,,,,,,
36,2020-04-22,D,0,9,0,,,,,,,,,,,,
36,2020-04-22,E,0,15,0,,,,,,,,,,,,
37,2020-04-22,0,7,237,2,3,4,118,119,0,2,2,63,1,1,20,43
37,2020-04-22,A,0,52,0,,,,,,,0,7,,,,
37,2020-04-22,B,1,61,0,,,,,,,0,28,,,,
37,2020-04-22,C,0,50,0,,,,,,,1,11,,,,
37,2020-04-22,D,2,28,0,,,,,,,0,5,,,,
37,2020-04-22,E,4,46,2,,,,,,,1,12,,,,
38,2020-04-22,0,18,524,8,4,14,274,250,3,5,8,106,2,6,39,67
38,2020-04-22,A,0,106,0,,,,,,,0,17,,,,
38,2020-04-22,B,7,165,0,,,,,,,6,52,,,,
38,2020-04-22,C,4,107,1,,,,,,,1,14,,,,
38,2020-04-22,D,2,45,2,,,,,,,0,3,,,,
38,2020-04-22,E,5,101,5,,,,,,,1,20,,,,
39,2020-04-22,0,5,113,5,0,5,58,55,0,5,,,,,,
39,2020-04-22,A,0,12,0,,,,,,,,,,,,
39,2020-04-22,B,0,34,0,,,,,,,,,,,,
39,2020-04-22,C,1,24,1,,,,,,,,,,,,
39,2020-04-22,D,0,14,0,,,,,,,,,,,,
39,2020-04-22,E,4,29,4,,,,,,,,,,,,
40,2020-04-22,0,10,114,5,4,6,55,59,2,3,,,,,,
40,2020-04-22,A,0,2,0,,,,,,,,,,,,
40,2020-04-22,B,5,37,1,,,,,,,,,,,,
40,2020-04-22,C,1,26,1,,,,,,,,,,,,
40,2020-04-22,D,0,8,0,,,,,,,,,,,,
40,2020-04-22,E,4,41,3,,,,,,,,,,,,
41,2020-04-22,0,12,155,1,7,5,90,65,1,0,,,,,,
41,2020-04-22,A,0,17,0,,,,,,,,,,,,
41,2020-04-22,B,2,53,0,,,,,,,,,,,,
41,2020-04-22,C,3,36,0,,,,,,,,,,,,
41,2020-04-22,D,3,15,0,,,,,,,,,,,,
41,2020-04-22,E,4,34,1,,,,,,,,,,,,
42,2020-04-22,0,13,425,8,4,9,201,224,2,6,2,60,1,1,24,35
42,2020-04-22,A,0,55,0,,,,,,,0,9,,,,
42,2020-04-22,B,2,147,0,,,,,,,1,26,,,,
42,2020-04-22,C,3,91,2,,,,,,,0,11,,,,
42,2020-04-22,D,3,48,2,,,,,,,0,4,,,,
42,2020-04-22,E,5,84,4,,,,,,,1,10,,,,
43,2020-04-22,0,0,17,0,0,0,12,5,0,0,,,,,,
43,2020-04-22,A,,,,,,,,,,,,,,,
43,2020-04-22,B,0,7,0,,,,,,,,,,,,
43,2020-04-22,C,0,4,0,,,,,,,,,,,,
43,2020-04-22,D,0,1,0,,,,,,,,,,,,
43,2020-04-22,E,0,5,0,,,,,,,,,,,,
44,2020-04-22,0,31,376,21,16,15,207,169,12,9,19,337,13,6,162,175
44,2020-04-22,A,0,74,0,,,,,,,0,40,,,,
44,2020-04-22,B,9,117,6,,,,,,,8,153,,,,
44,2020-04-22,C,6,72,3,,,,,,,3,52,,,,
44,2020-04-22,D,5,39,3,,,,,,,4,29,,,,
44,2020-04-22,E,11,74,9,,,,,,,4,63,,,,
45,2020-04-22,0,14,263,8,7,7,142,121,4,4,2,26,1,1,10,16
45,2020-04-22,A,1,42,0,,,,,,,0,2,,,,
45,2020-04-22,B,3,90,1,,,,,,,2,10,,,,
45,2020-04-22,C,2,64,0,,,,,,,0,6,,,,
45,2020-04-22,D,3,26,3,,,,,,,0,3,,,,
45,2020-04-22,E,5,41,4,,,,,,,0,4,,,,
46,2020-04-22,0,13,68,0,9,4,36,32,0,0,,,,,,
46,2020-04-22,A,0,8,0,,,,,,,,,,,,
46,2020-04-22,B,7,19,0,,,,,,,,,,,,
46,2020-04-22,C,4,18,0,,,,,,,,,,,,
46,2020-04-22,D,2,9,0,,,,,,,,,,,,
46,2020-04-22,E,0,14,0,,,,,,,,,,,,
47,2020-04-22,0,2,133,1,1,1,65,68,1,0,,,,,,
47,2020-04-22,A,0,24,0,,,,,,,,,,,,
47,2020-04-22,B,1,32,0,,,,,,,,,,,,
47,2020-04-22,C,1,28,1,,,,,,,,,,,,
47,2020-04-22,D,0,15,0,,,,,,,,,,,,
47,2020-04-22,E,0,34,0,,,,,,,,,,,,
48,2020-04-22,0,2,18,0,1,1,11,7,0,0,,,,,,
48,2020-04-22,A,,,,,,,,,,,,,,,
48,2020-04-22,B,1,5,0,,,,,,,,,,,,
48,2020-04-22,C,1,5,0,,,,,,,,,,,,
48,2020-04-22,D,0,5,0,,,,,,,,,,,,
48,2020-04-22,E,0,3,0,,,,,,,,,,,,
49,2020-04-22,0,8,234,5,2,6,122,112,1,4,,,,,,
49,2020-04-22,A,0,44,0,,,,,,,,,,,,
49,2020-04-22,B,1,71,0,,,,,,,,,,,,
49,2020-04-22,C,3,56,2,,,,,,,,,,,,
49,2020-04-22,D,3,32,3,,,,,,,,,,,,
49,2020-04-22,E,1,31,0,,,,,,,,,,,,
50,2020-04-22,0,7,219,6,5,2,113,106,4,2,6,50,1,5,23,27
50,2020-04-22,A,0,22,0,,,,,,,0,3,,,,
50,2020-04-22,B,3,71,2,,,,,,,3,21,,,,
50,2020-04-22,C,1,54,1,,,,,,,1,14,,,,
50,2020-04-22,D,1,27,1,,,,,,,1,4,,,,
50,2020-04-22,E,2,45,2,,,,,,,1,8,,,,
51,2020-04-22,0,9,186,5,3,6,108,78,2,3,4,19,2,2,5,14
51,2020-04-22,A,0,28,0,,,,,,,0,3,,,,
51,2020-04-22,B,4,62,0,,,,,,,1,7,,,,
51,2020-04-22,C,0,51,0,,,,,,,2,4,,,,
51,2020-04-22,D,0,16,0,,,,,,,0,1,,,,
51,2020-04-22,E,5,29,5,,,,,,,1,4,,,,
52,2020-04-22,0,9,76,1,2,7,42,34,1,0,,,,,,
52,2020-04-22,A,0,15,0,,,,,,,,,,,,
52,2020-04-22,B,3,22,0,,,,,,,,,,,,
52,2020-04-22,C,5,15,0,,,,,,,,,,,,
52,2020-04-22,D,1,10,1,,,,,,,,,,,,
52,2020-04-22,E,0,14,0,,,,,,,,,,,,
53,2020-04-22,0,3,50,3,2,1,26,24,2,1,,,,,,
53,2020-04-22,A,0,4,0,,,,,,,,,,,,
53,2020-04-22,B,1,14,1,,,,,,,,,,,,
53,2020-04-22,C,0,11,0,,,,,,,,,,,,
53,2020-04-22,D,0,7,0,,,,,,,,,,,,
53,2020-04-22,E,2,14,2,,,,,,,,,,,,
54,2020-04-22,0,11,244,3,5,6,125,119,2,1,10,74,5,5,31,43
54,2020-04-22,A,1,41,0,,,,,,,1,9,,,,
54,2020-04-22,B,3,72,0,,,,,,,6,32,,,,
54,2020-04-22,C,3,67,0,,,,,,,3,18,,,,
54,2020-04-22,D,3,28,2,,,,,,,0,6,,,,
